Selected,LoanNr_ChkDgt,Name,Zip,ICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,daysterm,xx,Default
0,3713265003,Mycom Corporation,95131,531120,18196,2010,300,2,2,2,2,0,1,N,N,,18196,446800,0,P I F,0,446800,402120,1,1,0.9,9000,27196,0
1,3713444002,ODYSSEY VIDEO,90292,532230,14726,2000,120,5,1,0,5,1,1,0,N,,14761,250000,0,P I F,0,250000,187500,0,0,0.75,3600,18361,0
1,3731403009,"RECOGNITION EXPRESS INTER.,INC",92675,533110,10967,1990,96,4,1,0,0,1,0,N,N,,10988,150000,0,P I F,0,150000,135000,0,0,0.9,2880,13868,0
0,3740825000,"Star Way Productions, Inc.",92562,532490,18210,2010,300,1,2,9,0,0,1,N,N,,18232,632100,0,P I F,0,632100,568890,1,1,0.9,9000,27232,0
0,3743105002,Peed Equipment Company,92571,532412,18211,2010,300,12,1,0,12,0,1,N,N,,18232,1177500,0,P I F,0,1177500,1059750,0,1,0.9,9000,27232,0
0,3743664010,RENT-A-WRECK,92102,532111,14746,2000,240,6,1,4,6,1,1,N,N,,14866,129000,0,P I F,0,129000,129000,0,1,1,7200,22066,0
1,3750064005,SKYLIFT RENTALS,90031,532490,14749,2000,300,9,1,0,9,1,1,0,N,,14791,675000,0,P I F,0,675000,506250,0,1,0.75,9000,23791,0
1,3754884001,CAPELOUTO ENTERPRISES INC,92802,532111,14753,2000,240,5,1,5,5,1,1,0,N,,14791,183619,0,P I F,0,185000,138750,0,1,0.75,7200,21991,0
0,3762105008,"LIFE CHANGING HOMES, INC",94585,531311,18219,2010,92,1,2,1,1,0,1,N,N,19142,18219,5000,0,CHGOFF,4331,5000,4500,1,0,0.9,2760,20979,1
0,3769225001,Meissner Jacquet Real Estate M,92121,531312,18221,2010,300,32,1,0,32,0,1,N,N,,18291,2000000,0,P I F,0,2000000,1500000,0,1,0.75,9000,27291,0
1,3769344006,GARRETT BUS & LIMOUSINE,95682,532111,14762,2000,60,1,1,0,1,1,1,0,N,,14791,25200,0,P I F,0,25200,20160,0,0,0.8,1800,16591,0
1,3769794001,NEW STAR REALTY INC,90005,531210,14762,2000,300,10,1,0,10,28236,1,0,N,,14791,500000,0,P I F,0,500000,362700,0,1,0.7254,9000,23791,0
1,3775995005,"F. Lofrano & Son, Inc.",94901,531190,18221,2010,300,3,1,0,3,0,1,N,N,,18263,1150000,0,P I F,0,1150000,1035000,0,1,0.9,9000,27263,0
1,3799445009,CENTRAL CALIFORNIA POWER INC,93263,531120,18240,2010,300,2,1,0,2,0,2,N,N,,18240,300000,0,P I F,0,300000,225000,0,1,0.75,9000,27240,0
1,3799974008,SIMON CHU & ACCOS. INC,91723,531210,14781,2000,303,2,1,0,2,1,1,0,N,,14853,222000,0,P I F,0,222000,166500,0,1,0.75,9090,23943,0
1,3806565009,Orange County Capital,92663,531390,18245,2010,84,5,1,0,5,0,1,Y,N,,18245,71015,0,P I F,0,25000,12500,0,0,0.5,2520,20765,0
1,3822635006,"Grand Auto Express, Inc",92844,532111,18255,2010,84,20,1,2,20,0,1,N,N,,18294,450000,0,P I F,0,450000,405000,0,0,0.9,2520,20814,0
1,3838315009,Central Coast Connect Realty,93401,531210,18262,2010,91,0,1,2,0,0,2,N,N,19297,18294,100000,0,CHGOFF,96262,100000,90000,0,0,0.9,2730,21024,1
1,3850525005,CALMEX REALTY AND WESTLAND SER,90640,531210,18274,2010,240,15,1,0,15,0,1,N,N,,18322,327000,0,P I F,0,327000,294300,0,1,0.9,7200,25522,0
1,3856125004,"THE DAHM TEAM, INC.",92243,531210,18276,2010,110,4,1,0,4,0,2,N,N,18851,18322,200000,0,CHGOFF,191431,200000,180000,0,0,0.9,3300,21622,1
1,3856633001,VIDEO MASTERS,92082,532230,11001,1990,300,2,2,0,0,1,0,N,N,,11077,161000,0,P I F,0,161000,128800,1,1,0.8,9000,20077,0
1,3871605004,Interasia & Associates (USA) I,91709,533110,18288,2010,300,3,1,0,3,0,1,N,N,,18353,618000,0,P I F,0,618000,556200,0,1,0.9,9000,27353,0
0,3877874009,MAX EQUIPMENT RENTAL LLC,95069,532412,14829,2000,180,3,2,2,5,1,1,0,N,,14883,500000,0,P I F,0,500000,375000,1,0,0.75,5400,20283,0
1,3880754009,ACE REALTY,93550,531210,14830,2000,300,2,1,5,2,1,1,0,N,,14853,135000,0,P I F,0,135000,101250,0,1,0.75,9000,23853,0
1,3886835006,Prime Association Services Inc,92673,531311,18296,2010,60,13,1,8,5,0,1,N,N,,18353,100000,0,P I F,0,100000,50000,0,0,0.5,1800,20153,0
1,3888604004,UTOPIA MANAGEMENT INC,92111,531110,14833,2000,300,26,1,0,26,1,1,0,N,,14853,1344400,0,P I F,0,1344400,680857,0,1,0.506439304,9000,23853,0
0,3888614007,UTOPIA MANAGEMENT INC,92111,531110,14833,2000,300,26,1,0,26,1,1,0,N,,14914,136500,0,P I F,0,136500,69129,0,1,0.50643956,9000,23914,0
0,3920905008,ELLY NESIS COMPANY INC,90301,531311,18312,2010,300,10,1,0,10,0,1,N,N,,18322,225000,0,P I F,0,225000,202500,0,1,0.9,9000,27322,0
1,3922125003,POWER PLUS!,92806,532490,18312,2010,120,150,2,0,150,0,1,N,N,,18322,1665000,0,P I F,0,1665000,1498500,1,0,0.9,3600,21922,0
1,3924334004,LAUGHTON PROPERTIES INC,95816,531210,14853,2000,300,57,1,0,57,1,1,0,N,,14944,193000,0,P I F,0,193000,144750,0,1,0.75,9000,23944,0
1,3926594005,BRUCE M & MICHELLE C KAHL JOSE,92651,531190,14854,2000,300,4,1,0,4,1,1,0,N,,14883,126000,0,P I F,0,126000,94500,0,1,0.75,9000,23883,0
1,3941894010,BUDGET RENT ACAR OF PLEASANTON,94588,532111,14865,2000,240,18,1,14,18,1,1,N,N,,15265,619000,0,P I F,0,688000,688000,0,1,1,7200,22465,0
1,3949994010,ATV VIDEO CENTER ROCKLIN,95765,532490,14868,2000,60,5,1,0,5,1,1,Y,N,,14944,64270,0,P I F,0,50000,25000,0,0,0.5,1800,16744,0
0,3950084005,"J.B. PROMOTIONS, INC.",91304,532230,14868,2000,300,5,1,2,7,1,1,0,N,,14883,594000,0,P I F,0,594000,445500,0,1,0.75,9000,23883,0
1,3957705000,Interasia & Associates (USA) I,91709,533110,18332,2010,300,3,1,0,3,0,1,N,N,,18383,250000,0,P I F,0,250000,225000,0,1,0.9,9000,27383,0
1,3966574004,1101 ORANGEWOOD LLC EPC,92805,531110,14878,2000,300,130,1,4,130,1,1,0,N,,14914,1149000,0,P I F,0,1149000,749998,0,1,0.652739774,9000,23914,0
0,3972994008,"PERCEPT GROUP, INC.",92688,531190,14880,2000,240,16,1,17,0,1,1,N,N,,15020,577000,0,P I F,0,577000,577000,0,1,1,7200,22220,0
1,3973874009,THRIFTY CAR RENTAL,91761,532111,14880,2000,84,2,2,20,20,81800,1,0,N,,14975,292500,0,P I F,0,500000,375000,1,0,0.75,2520,17495,0
1,3993184000,MOVIE WORLD,95949,532230,14888,2001,120,3,1,0,3,1,1,0,N,,14944,115400,0,P I F,0,115400,86550,0,0,0.75,3600,18544,0
1,3994224001,CONTINENTAL REAL ESTATE ALUM R,95115,531210,14888,2001,300,1,1,0,1,1,1,0,N,,14975,333000,0,P I F,0,333000,249750,0,1,0.75,9000,23975,0
0,3994354005,VIDEO SCENE OF TWAIN HARTE,95383,532230,14888,2001,8,5,1,0,0,1,1,0,Y,18673,14944,127500,0,CHGOFF,32877,127500,95625,0,0,0.75,240,15184,1
0,4005344000,TIME MACHINE VINTAGE,93117,532292,14896,2001,114,2,2,2,2,1,1,0,N,,14944,25000,0,P I F,0,25000,20000,1,0,0.8,3420,18364,0
1,4006704003,SOCRATES ENTERPRISES LLC,91786,531210,14896,2001,300,10,1,0,10,1,1,0,N,,14914,517500,0,P I F,0,517500,388125,0,1,0.75,9000,23914,0
0,4008534004,"AIR QUALITY ENGINEERING,INC",92618,531120,14899,2001,306,6,1,0,6,1,1,0,N,,14914,607000,0,P I F,0,607000,455250,0,1,0.75,9180,24094,0
0,4010084010,EMPIRE HOME MEDICAL INC,95945,532291,14900,2001,106,14,1,2,16,1,1,0,N,16779,14944,400000,0,CHGOFF,279312,400000,300000,0,0,0.75,3180,18124,1
0,4014285004,Kenneth L. Ching,95628,531210,18358,2010,84,4,1,2,4,0,1,Y,,,18358,35000,0,P I F,0,35000,31500,0,0,0.9,2520,20878,0
1,4015904006,KENNETH P PECUS,92118,531210,14902,2001,83,2,1,1,2,1,1,Y,N,,14914,92370,0,P I F,0,88000,44000,0,0,0.5,2490,17404,0
0,4033125008,Shanahan Enterprises,95683,531210,18368,2010,59,2,1,5,2,0,1,Y,N,19159,18368,69845,0,CHGOFF,33862,35000,17500,0,0,0.5,1770,20138,1
0,4033834002,SHARON L MASSINGHAM AND ROBERT,94545,531311,14913,2001,240,47,1,4,0,1,1,0,N,,15076,414000,0,P I F,0,414000,414000,0,1,1,7200,22276,0
0,4046455001,V & J SALES CORP,95134,532299,18375,2010,99,3,1,4,3,0,1,N,N,19096,18375,10000,0,CHGOFF,9090,10000,9000,0,0,0.9,2970,21345,1
1,4049515001,"Telescopic Camera Cranes, Inc.",91406,532412,18379,2010,84,2,1,0,2,0,1,N,N,,18383,50300,0,P I F,0,50300,25150,0,0,0.5,2520,20903,0
1,4050905008,C&D Real Estate Appraisal & Re,95678,531320,18379,2010,240,14,1,8,0,0,1,N,N,,18548,215000,0,P I F,0,215000,215000,0,1,1,7200,25748,0
1,4063584000,"DIRECT DRIVES & CONTROLS, INC.",92865,532490,14928,2001,240,5,1,5,0,1,1,N,N,,15020,163000,0,P I F,0,163000,163000,0,1,1,7200,22220,0
0,4064364006,RIGHT HOME,91203,531210,14928,2001,87,10,1,2,10,1,1,0,N,,14975,100000,0,P I F,0,100000,80000,0,0,0.8,2610,17585,0
0,4065855009,Rhoads Realty,94533,531311,18388,2010,84,1,1,0,1,0,1,N,N,,18414,135000,0,P I F,0,135000,121500,0,0,0.9,2520,20934,0
1,4066645007,LOCATE GREEN HOMES LLC,95380,531390,18388,2010,85,2,2,2,2,0,1,N,,19600,18388,5000,0,P I F,4146,5000,4500,1,0,0.9,2550,20938,0
1,4068395008,"IAM-US, Inc.",91607,531312,18389,2010,84,14,2,20,34,0,1,Y,N,,18389,50000,0,P I F,0,50000,25000,1,0,0.5,2520,20909,0
1,4071123006,VIDEO $ DAY,92028,532230,11078,1990,84,2,2,0,0,1,0,N,N,,11169,35000,0,P I F,0,35000,31500,1,0,0.9,2520,13689,0
0,4094194004,NEUMAN & NEUMAN REAL ESTATE,92101,531210,14943,2001,240,15,1,5,15,1,1,N,N,,15503,536000,0,P I F,0,536000,536000,0,1,1,7200,22703,0
1,4096914010,ROBERT SHEA PERDUE R.A. APPRAI,92590,531320,14944,2001,240,3,1,5,3,1,1,N,N,,15440,162000,0,P I F,0,188000,188000,0,1,1,7200,22640,0
0,4099894001,MISSION VIEW MORTGAGE,92116,531210,14945,2001,240,7,1,3,4,1,1,N,N,,15076,150000,0,P I F,0,250000,250000,0,1,1,7200,22276,0
0,4104884004,"FLASHCO, INC.",93307,532412,14948,2001,240,5,1,5,0,1,1,N,N,,15265,314000,0,P I F,0,338000,338000,0,1,1,7200,22465,0
1,4108754008,FOUQUETTE CORP,90404,531210,14949,2001,36,4,1,0,4,1,1,Y,N,,15126,55000,0,P I F,0,55000,27500,0,0,0.5,1080,16206,0
1,4117364000,L & L ENTERPRISES,92887,531210,14952,2001,36,3,1,3,3,1,1,Y,N,,15065,75000,0,P I F,0,75000,37500,0,0,0.5,1080,16145,0
0,4124225009,"JP FINANCIAL GROUP, INC",92840,531311,18420,2010,104,4,1,0,4,0,1,N,N,19003,18420,15000,0,CHGOFF,13800,15000,12750,0,0,0.85,3120,21540,1
0,4129394006,"KHA KENNY PRODUCTS, INC.",92708,532490,14957,2001,240,18,1,10,0,1,1,N,N,,15076,440000,0,P I F,0,440000,440000,0,1,1,7200,22276,0
1,4129944005,"MAKO EQUIPMENT, LLC",90670,532412,14957,2001,109,2,2,0,0,1,1,N,N,,15352,229200,0,P I F,0,229200,171900,1,0,0.75,3270,18622,0
0,4130855006,IRIS GOLDSTEIN HAGAY INC,91302,531311,18423,2010,84,1,1,0,1,0,1,Y,N,,18475,158772,0,P I F,0,20000,10000,0,0,0.5,2520,20995,0
1,4131454010,CASTILLO'S VIDEO,93635,532230,14958,2001,300,2,1,0,2,1,1,0,N,,14975,125100,0,P I F,0,125100,93825,0,1,0.75,9000,23975,0
0,4138043001,WEST COAST VIDEO/SWC ASSOC,91748,532230,11123,1990,108,3,2,0,0,1,0,N,N,,11261,200000,0,P I F,0,243000,206550,1,0,0.85,3240,14501,0
1,4141633002,VIDEOS TO GO,91311,532230,11126,1990,120,4,2,0,0,1,0,N,N,,11169,90000,0,P I F,0,90000,72000,1,0,0.8,3600,14769,0
0,4143744000,SOUTHWEST CLINICAL SERVICES AN,91408,532490,14963,2001,120,68,1,2,2,1,1,0,N,,15006,1000000,0,P I F,0,1000000,750000,0,0,0.75,3600,18606,0
1,4149254007,PAUL AND LINDA MOONEY,93240,531210,14965,2001,84,1,2,4,1,1,1,0,N,,15065,100000,0,P I F,0,100000,80000,1,0,0.8,2520,17585,0
1,4152844008,HORVATH GENERATORS,91352,532490,14966,2001,120,3,1,1,3,1,1,0,N,,15065,100000,0,P I F,0,100000,75000,0,0,0.75,3600,18665,0
1,4157444005,APPLIANCE ENAMELING & SERVICE,91763,531120,14972,2001,240,40,1,20,0,1,1,N,N,,15321,635000,0,P I F,0,751000,751000,0,1,1,7200,22521,0
0,4158245002,"Mhunited.Com, LLC",92625,531390,18451,2010,84,1,2,1,1,0,1,Y,N,,18451,29700,0,P I F,0,24700,12350,1,0,0.5,2520,20971,0
1,4158704002,TRIDENT REALTY LLC,90066,531120,14972,2001,303,1,1,0,1,1,1,0,N,,15006,1000000,0,P I F,0,1000000,750000,0,1,0.75,9090,24096,0
0,4178955000,"Improta, Inc.",90403,531210,18466,2010,84,2,,1,2,0,1,Y,N,,18475,15003,0,P I F,0,10000,5000,0,0,0.5,2520,20995,0
1,4180865007,"ACTION THEATRICAL SERVICES, IN",91352,532490,18469,2010,84,3,1,1,3,0,1,N,N,,18506,205000,0,P I F,0,205000,153750,0,0,0.75,2520,21026,0
1,4188514005,B & N WATER TRUCKING CO.,95376,532411,14983,2001,60,1,2,0,0,1,1,0,Y,,15034,30000,0,P I F,0,30000,25500,1,0,0.85,1800,16834,0
0,4193835008,"Hanley Investment Group, Inc.",92618,531210,18479,2010,84,10,1,0,10,0,1,Y,N,,18479,250000,0,P I F,0,250000,125000,0,0,0.5,2520,20999,0
0,4196235000,Realty World,95051,531210,18480,2010,240,1,1,7,0,68905,1,N,N,,18548,452000,0,P I F,0,452000,452000,0,1,1,7200,25748,0
0,4204565006,MOHAMMAD GORAYA,93309,531390,18486,2010,120,1,1,1,1,0,2,N,N,,18597,55000,0,P I F,0,55000,46750,0,0,0.85,3600,22197,0
0,4215914003,BREATHRITE PHARMACY,91320,532291,14992,2001,300,6,1,0,6,1,1,0,N,,15034,638000,0,P I F,0,701400,526050,0,1,0.75,9000,24034,0
0,4217814001,RE/MAX DESERT VALLEY REALTY IN,92243,531210,14992,2001,84,1,2,8,8,69149,2,0,N,,15034,80000,0,P I F,0,80000,68000,1,0,0.85,2520,17554,0
1,4220604009,SMITH RENT A CAR,94507,532111,14993,2001,120,2,1,1,3,1,1,0,N,,15006,220000,0,P I F,0,220000,165000,0,0,0.75,3600,18606,0
0,4220774003,MOUNTAIN LAKE PROPERTIES INC,92315,531210,14993,2001,300,3,1,7,10,1,1,0,N,,15006,306000,0,P I F,0,306000,229500,0,1,0.75,9000,24006,0
0,4223534007,"C E R RENTALS, INC",93308,532490,14993,2001,240,2,1,0,0,1,1,N,N,,15095,322400,0,P I F,0,322400,241800,0,1,0.75,7200,22295,0
1,4231513005,VIDEO LAND M V,92360,532230,11199,1990,120,2,2,0,0,1,0,N,N,,11261,150000,0,P I F,0,150000,120000,1,0,0.8,3600,14861,0
0,4234824006,"LUCY'S BAKERY CAFE, INC.",95472,531120,14998,2001,300,20,1,10,20,1,1,0,N,,15126,750000,0,P I F,0,750000,562500,0,1,0.75,9000,24126,0
1,4242234006,CARL'S RENTALS,92104,532120,15000,2001,240,12,1,4,12,1,1,N,N,,15111,249000,0,P I F,0,256000,256000,0,1,1,7200,22311,0
0,4255994010,BILY & BILY APPLIANCE RENTAL I,92807,532210,15005,2001,84,2,1,3,2,1,1,0,N,,15399,250000,0,P I F,0,250000,187500,0,0,0.75,2520,17919,0
1,4270504001,A-1 VIDEO,90638,532230,15008,2001,42,2,1,0,2,1,1,Y,N,16460,15034,30000,0,CHGOFF,29979,30000,15000,0,0,0.5,1260,16294,1
1,4273613009,VIDEO BOX OFFICE,95066,532230,11241,1991,96,10,1,0,0,1,0,N,N,,11261,25000,0,P I F,0,25000,22500,0,0,0.9,2880,14141,0
1,4285465001,"C S Rent A Fence, Inc.",93063,532490,18536,2011,84,24,1,0,24,0,1,N,N,,18567,495000,0,P I F,0,495000,445500,0,0,0.9,2520,21087,0
0,4287575003,Thornton Fashion Designs Inc.,94014,531120,18536,2011,300,6,1,0,6,0,1,N,N,,18567,538000,0,P I F,0,551000,495900,0,1,0.9,9000,27567,0
1,4292174010,ANGELLO'S ATV,93401,532292,15015,2001,300,10,1,0,0,1,2,N,N,,15065,409500,0,P I F,0,409500,307125,0,1,0.75,9000,24065,0
0,4293395004,JBM Family Trust dated April 1,90034,531312,18536,2011,300,14,1,0,14,0,1,N,N,,18567,510000,0,P I F,0,510000,459000,0,1,0.9,9000,27567,0
0,4294993006,WEST COAST VIDEO/LANPY ENTERPR,91301,532230,11263,1991,120,6,2,0,0,88407,0,N,N,,11534,200000,0,P I F,0,200000,170000,1,0,0.85,3600,15134,0
0,4297833010,SEOUL/OCEANVIEW VIDEO RENTAL,91011,532230,11267,1991,76,2,2,0,0,1,0,N,N,,11353,60000,0,P I F,0,60000,54000,1,0,0.9,2280,13633,0
1,4298124007,SOUNDTRONICS WIRELESS A GENERA,91506,532299,15018,2001,300,4,1,2,2,1,1,0,N,,15065,222700,0,P I F,0,222700,167025,0,1,0.75,9000,24065,0
0,4300014009,DAVID K ORMONDE AS CO-TRUSTEE,95376,531210,15019,2001,240,6,1,2,0,68905,1,N,N,,15111,158000,0,P I F,0,158000,158000,0,1,1,7200,22311,0
1,4303093010,BEACH VIDEO,92804,532230,11275,1991,84,1,1,0,0,1,0,N,N,,11353,80000,0,P I F,0,80000,72000,0,0,0.9,2520,13873,0
0,4304753009,WEST COAST VIDEO,91301,532230,11277,1991,120,2,2,0,0,88407,0,N,N,,11442,210000,0,P I F,0,210000,178500,1,0,0.85,3600,15042,0
0,4310185003,Cast Logistics LLC,95076,531120,18548,2011,120,1,1,0,1,0,2,N,N,,18567,500000,0,P I F,0,500000,450000,0,0,0.9,3600,22167,0
0,4312474004,U S AUDIO,91405,532490,15021,2001,120,1,1,1,1,1,1,0,N,,15034,254500,0,P I F,0,254500,190875,0,0,0.75,3600,18634,0
0,4314993004,ENVIRO. CONT. BLDG. MAIN. CO.,92807,533110,11291,1991,240,60,1,18,42,1,0,N,N,,11702,619000,0,P I F,0,619000,619000,0,1,1,7200,18902,0
0,4316633005,VIDEOS TO GO,91326,532230,11295,1991,120,5,1,0,0,1,0,N,N,,11353,50000,0,P I F,0,50000,40000,0,0,0.8,3600,14953,0
0,4316875010,M Commercial Inc.,95060,531210,18550,2011,84,1,1,0,1,0,1,N,N,,18550,150000,0,P I F,0,150000,135000,0,0,0.9,2520,21070,0
1,4330884002,SUPER VIDEO,90201,532230,15029,2001,84,2,1,0,2,1,1,0,N,,15065,99000,0,P I F,0,99000,84150,0,0,0.85,2520,17585,0
1,4331564002,RJ'S DEMOLITION & DISPOSAL,90302,532412,15029,2001,300,3,1,0,0,1,1,N,N,,15065,330000,0,P I F,0,330000,247500,0,1,0.75,9000,24065,0
1,4332915009,"Feather River Enterprises, LLC",95971,531130,18561,2011,300,1,1,0,1,0,1,N,N,,18567,512000,0,P I F,0,512000,460800,0,1,0.9,9000,27567,0
1,4334504001,BYER REAL ESTATE,91722,531210,15032,2001,300,13,1,0,13,1,1,0,N,,15065,157000,0,P I F,0,157000,117750,0,1,0.75,9000,24065,0
1,4335743009,SOUTH BAY RENT A CAR & LEASING,90278,532111,11324,1991,84,3,1,0,0,1,0,N,N,,11442,75000,0,P I F,0,75000,67500,0,0,0.9,2520,13962,0
1,4336684002,"MUNKA, INC.",94710,532490,15033,2001,120,4,1,0,0,1,1,N,N,,15065,455000,0,P I F,0,455000,341250,0,0,0.75,3600,18665,0
1,4348705010,RD Realty Services,95501,531210,18569,2011,84,2,1,0,2,0,2,Y,N,,18569,12781,0,P I F,0,10000,5000,0,0,0.5,2520,21089,0
0,4350254009,MUNKA INC,94710,532490,15039,2001,60,4,1,0,4,1,1,Y,N,,15065,35000,0,P I F,0,35000,17500,0,0,0.5,1800,16865,0
1,4352465002,"The Pro Group V Suites, LLC",93726,531190,18571,2011,120,3,2,0,3,0,1,N,N,,18597,90000,0,P I F,0,90000,81000,1,0,0.9,3600,22197,0
1,4358355005,"Jenny Sungwon Nam, an EPC to N",92503,531210,18575,2011,300,40,1,0,40,0,1,N,N,,18575,271800,0,P I F,0,271800,244620,0,1,0.9,9000,27575,0
1,4358364001,DELAHOOKE APPRAISAL COMPANY,91006,531210,15041,2001,240,2,1,3,0,1,1,0,N,,15139,181000,0,P I F,0,181000,181000,0,1,1,7200,22339,0
0,4365093005,MONTECITO VIDEO,93108,532230,11358,1991,84,5,1,0,0,1,0,N,N,,11442,140000,0,P I F,0,140000,126000,0,0,0.9,2520,13962,0
0,4378414000,REZA AMIN MARY T COLEY AND MOH,90006,532230,15050,2001,300,35,1,0,35,1,1,0,N,,15095,333000,0,P I F,0,333000,249750,0,1,0.75,9000,24095,0
1,4386624004,THERMOSCAPE,94538,531120,15055,2001,300,5,1,1,5,1,1,0,N,,15095,311600,0,P I F,0,345000,258750,0,1,0.75,9000,24095,0
1,4387084010,BROADWAY VIDEO RENTAL & SALES,90803,532230,15055,2001,300,20,1,0,20,1,1,0,N,,15095,254500,0,P I F,0,260000,195000,0,1,0.75,9000,24095,0
0,4388285009,Imperial Valley Real Estate Se,92243,531311,18592,2011,14,7,1,0,8,0,2,Y,N,,18597,285000,0,P I F,0,200000,100000,0,0,0.5,420,19017,0
1,4390174003,OPTIMUM FINANCIAL SERVICES,94103,531210,15056,2001,300,6,1,4,2,1,1,0,N,,15065,545000,0,P I F,0,545000,408750,0,1,0.75,9000,24065,0
0,4399405003,Advanced Audio Rentals,91502,532210,18598,2011,300,6,1,6,12,0,1,N,N,,18598,2315000,0,P I F,0,2350000,2115000,0,1,0.9,9000,27598,0
0,4401163000,LEASEMOBILE,95370,532112,11394,1991,300,2,1,0,0,1,0,N,N,,11442,240000,0,P I F,0,240000,204000,0,1,0.85,9000,20442,0
1,4401814001,VINOTHEQUE WINE CELLARS,95205,531120,15062,2001,300,50,1,0,0,1,1,N,N,,15126,143000,0,P I F,0,143000,107250,0,1,0.75,9000,24126,0
1,4407474007,EMERALD REAL ESTATE BROKERAGE,94109,531210,15063,2001,240,2,1,0,2,1,1,0,N,,15139,434000,0,P I F,0,434000,434000,0,1,1,7200,22339,0
0,4414993001,U-SAVE AUTO RENTAL,92069,532111,11408,1991,31,1,2,0,0,1,0,N,N,14845,11442,60000,0,CHGOFF,5604,60000,54000,1,0,0.9,930,12372,1
1,4416943001,"DALCO TRUCK RENTALS, INC.",94577,532120,11410,1991,84,9,1,0,0,1,0,N,N,,11442,369000,0,P I F,0,369000,295200,0,0,0.8,2520,13962,0
0,4423534001,M & K HARVESTING EQUIPMENT A C,95987,532490,15070,2001,84,3,2,1,3,1,1,Y,N,,15218,30619,0,P I F,0,50000,25000,1,0,0.5,2520,17738,0
1,4425524002,RE/MAX SOUTH COUNTY-LAKESIDE,92656,531210,15071,2001,240,600,1,40,0,69149,1,N,N,,15475,1000000,0,P I F,0,1000000,1000000,0,1,1,7200,22675,0
1,4427065006,Baha & Associates,92131,531210,18609,2011,63,1,1,3,4,0,1,Y,N,19288,18609,26289,0,CHGOFF,23246,25000,12500,0,0,0.5,1890,20499,1
0,4429443003,COURTESY AUTO RENTAL OF CHULA,91910,532111,11427,1991,60,1,1,0,0,1,0,N,N,,11534,288000,0,P I F,0,288000,244800,0,0,0.85,1800,13334,0
0,4440704006,CACCAMISE ENTERPRISES,92109,531311,15077,2001,120,12,1,0,0,1,1,N,N,,15126,270000,0,P I F,0,270000,202500,0,0,0.75,3600,18726,0
0,4453913002,GALLANT ENTERPRISES,94550,533110,11455,1991,120,2,2,0,0,66450,0,N,N,,11626,58000,0,P I F,0,58000,52200,1,0,0.9,3600,15226,0
0,4456624000,FORTUNA EQUPIMENT RENTAL,95540,532412,15085,2001,108,2,1,0,2,1,2,0,N,,15095,135000,0,P I F,0,135000,114750,0,0,0.85,3240,18335,0
1,4464183003,WEST COAST VIDEO/SJNA ENTERPRI,92126,532230,11464,1991,180,13,1,0,0,88407,0,N,N,,11992,150000,0,P I F,0,211900,180115,0,0,0.85,5400,17392,0
1,4467073000,WEST COAST VIDEO STUDIO CITY,91604,532230,11465,1991,87,4,2,0,0,1,0,N,N,,11718,183000,0,P I F,0,183000,150060,1,0,0.82,2610,14328,0
1,4472593008,BIG D'S VIDEO,95301,532230,11472,1991,138,3,1,0,0,1,0,N,N,15263,11534,89000,0,CHGOFF,74525,89000,80100,0,0,0.9,4140,15674,1
0,4473693005,BELMONT VIDEO,94002,532230,11472,1991,84,3,1,0,0,1,0,N,N,,11534,60000,0,P I F,0,60000,54000,0,0,0.9,2520,14054,0
0,4475644001,CENTURY 2000 REAL ESTATE CORP,90640,531210,15092,2001,300,1,1,0,1,1,1,0,N,,15126,220000,0,P I F,0,220000,165000,0,1,0.75,9000,24126,0
1,4533573007,ROBO VIDEO,95662,532230,11528,1991,120,2,2,0,0,1,0,N,N,,11626,94000,0,P I F,0,94000,75200,1,0,0.8,3600,15226,0
0,4536444005,CAMPBELL-SILVERWIND CRANE SERV,92324,532412,15119,2001,120,3,1,1,2,1,1,0,N,,15218,435000,0,P I F,0,435000,326250,0,0,0.75,3600,18818,0
1,4539873004,SIDHER ENTERPRISES,95901,532230,11534,1991,240,8,2,0,0,1,0,N,N,,11626,222280,0,P I F,0,265500,225675,1,1,0.85,7200,18826,0
0,4543243006,REDLANDS MOVIE SHOPPE/REYNOLDS,92373,532230,11539,1991,240,7,1,0,0,1,0,N,N,,11626,110000,0,P I F,0,110000,99000,0,1,0.9,7200,18826,0
0,4545633009,"STAGE 1, A GENERAL PARTNERSHIP",95677,532230,11540,1991,272,10,1,0,0,1,0,N,N,,11626,700000,0,P I F,0,700000,595000,0,1,0.85,8160,19786,0
1,4545634005,MOBILE SAFETY COMPANY,93308,532412,15125,2001,120,9,1,15,9,1,1,0,N,,15156,400000,0,P I F,0,400000,300000,0,0,0.75,3600,18756,0
0,4546324008,YONG O CHOI,95050,531210,15125,2001,304,5,1,0,5,1,1,0,N,,15187,899000,0,P I F,0,899000,674250,0,1,0.75,9120,24307,0
1,4547313000,PHOENIX MERCHANT INVESTMENTS,95827,532230,11542,1991,84,25,1,0,0,1,0,N,N,,11626,135000,0,P I F,0,135000,121500,0,0,0.9,2520,14146,0
