recordid,customer_id,account_length,area_code,international_plan,total_intl_minutes,total_intl_calls,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes_2,total_intl_calls_2,total_intl_charge,number_customer_service_calls,churn
6120,31797145,189,415,false,11.3,5,false,0,208.3,106,35.41,236.7,123,20.12,179.1,120,8.06,11.3,5,3.05,3,false
6121,5087457,107,415,false,12.1,6,false,0,157.1,79,26.71,162.6,124,13.82,150.0,138,6.75,12.1,6,3.27,1,false
6122,53652152,91,415,false,11.7,4,false,0,154.4,165,26.25,168.3,121,14.31,239.9,81,10.8,11.7,4,3.16,5,true
6123,34531269,159,415,false,10.4,5,false,0,189.1,105,32.15,246.1,147,20.92,242.0,106,10.89,10.4,5,2.81,1,true
6124,56018740,11,408,false,10.0,3,true,24,131.5,98,22.36,230.2,111,19.57,283.7,87,12.77,10.0,3,2.7,2,false
6125,23087992,167,415,false,9.9,5,false,0,166.4,85,28.29,243.2,135,20.67,229.2,95,10.31,9.9,5,2.67,1,false
6126,28117638,111,408,false,12.8,9,false,0,142.3,75,24.19,122.8,106,10.44,229.5,94,10.33,12.8,9,3.46,2,false
6127,54265947,99,408,false,7.3,4,true,19,87.7,103,14.91,223.0,86,18.96,182.3,112,8.2,7.3,4,1.97,2,false
6128,27133917,159,415,false,16.9,3,true,19,184.1,78,31.3,194.5,71,16.53,225.6,101,10.15,16.9,3,4.56,0,false
6129,23855430,114,415,true,12.3,10,true,31,174.5,104,29.67,224.2,92,19.06,116.3,91,5.23,12.3,10,3.32,2,false
6130,12204905,71,415,false,9.0,2,false,0,103.3,103,17.56,138.5,79,11.77,164.8,98,7.42,9.0,2,2.43,2,false
6131,13209242,122,415,false,12.7,2,false,0,35.1,62,5.97,180.8,89,15.37,251.6,58,11.32,12.7,2,3.43,1,false
6132,57483539,100,408,false,13.0,5,true,25,246.6,94,41.92,141.4,112,12.02,189.8,109,8.54,13.0,5,3.51,1,false
6133,17609439,83,415,false,11.8,4,true,37,78.5,109,13.35,210.5,101,17.89,179.7,102,8.09,11.8,4,3.19,1,false
6134,31492895,64,408,false,12.3,2,false,0,148.1,73,25.18,164.9,101,14.02,216.0,125,9.72,12.3,2,3.32,5,true
6135,4493912,105,408,false,9.0,3,false,0,206.2,84,35.05,256.4,138,21.79,117.1,91,5.27,9.0,3,2.43,1,false
6136,29566833,144,415,false,12.2,3,true,33,251.6,87,42.77,197.6,118,16.8,209.2,97,9.41,12.2,3,3.29,2,false
6137,55598353,106,415,true,14.4,7,true,26,270.3,111,45.95,215.2,90,18.29,254.0,133,11.43,14.4,7,3.89,1,true
6138,34188243,19,510,false,11.3,1,true,34,156.6,97,26.62,224.2,97,19.06,260.9,135,11.74,11.3,1,3.05,1,false
6139,304404031,46,408,false,13.6,6,false,0,139.4,81,23.7,223.7,113,19.01,173.1,77,7.79,13.6,6,3.67,1,false
6140,3497864,127,510,false,11.7,3,false,0,220.2,108,37.43,188.4,124,16.01,172.7,113,7.77,11.7,3,3.16,2,false
6141,28784106,9,415,false,10.1,3,true,39,214.1,108,36.4,169.2,115,14.38,189.7,117,8.54,10.1,3,2.73,1,false
6142,169417,157,415,false,7.9,6,false,0,196.0,74,33.32,213.4,96,18.14,196.8,81,8.86,7.9,6,2.13,1,false
6143,40488553,105,415,false,5.3,4,false,0,106.4,71,18.09,240.1,83,20.41,147.7,114,6.65,5.3,4,1.43,6,true
6144,31791387,105,415,false,10.0,5,true,29,179.4,113,30.5,275.4,100,23.41,246.1,105,11.07,10.0,5,2.7,0,false
6145,23636749,155,408,false,10.8,1,false,0,216.7,30,36.84,144.3,125,12.27,135.3,106,6.09,10.8,1,2.92,2,false
6146,15678741,31,415,false,5.1,2,false,0,177.3,129,30.14,152.8,105,12.99,162.9,92,7.33,5.1,2,1.38,0,false
6147,38683470,161,415,false,4.0,5,false,0,151.6,117,25.77,219.4,87,18.65,224.7,68,10.11,4.0,5,1.08,1,false
6148,27405901,95,408,false,10.6,5,true,32,262.2,123,44.57,165.2,82,14.04,194.3,57,8.74,10.6,5,2.86,0,false
6149,29496171,122,415,false,9.7,7,false,0,173.6,110,29.51,91.7,84,7.79,211.7,103,9.53,9.7,7,2.62,3,false
6150,30708366,37,415,true,9.6,8,false,0,106.6,76,18.12,147.4,89,12.53,235.8,113,10.61,9.6,8,2.59,2,false
6151,8477440,132,415,false,11.6,4,false,0,193.3,106,32.86,128.3,94,10.91,162.1,119,7.29,11.6,4,3.13,5,true
6152,54755376,119,408,false,11.3,4,true,24,217.2,94,36.92,138.7,52,11.79,139.3,85,6.27,11.3,4,3.05,0,false
6153,28717692,16,408,false,8.8,4,false,0,209.5,89,35.62,172.8,85,14.69,94.1,102,4.23,8.8,4,2.38,1,false
6154,32035768,99,408,false,5.6,5,false,0,95.4,105,16.22,207.2,101,17.61,136.0,117,6.12,5.6,5,1.51,1,false
6155,34176024,76,408,false,8.1,2,true,26,214.6,110,36.48,205.2,87,17.44,134.6,140,6.06,8.1,2,2.19,1,false
6156,10867497,167,415,false,11.1,4,false,0,131.6,120,22.37,211.3,96,17.96,168.3,97,7.57,11.1,4,3.0,4,true
6157,56079858,129,415,false,11.8,7,false,0,168.4,117,28.63,217.1,129,18.45,81.6,100,3.67,11.8,7,3.19,1,false
6158,22930374,116,408,false,7.8,5,false,0,146.4,123,24.89,176.6,113,15.01,212.6,102,9.57,7.8,5,2.11,1,false
6159,55951420,60,415,true,11.1,6,false,0,183.0,110,31.11,206.7,93,17.57,203.8,119,9.17,11.1,6,3.0,1,false
6160,200109593,128,415,false,6.4,7,false,0,103.3,122,17.56,245.9,123,20.9,161.1,95,7.25,6.4,7,1.73,0,false
6161,12887840,47,408,false,10.6,2,true,28,112.2,70,19.07,154.8,106,13.16,166.7,105,7.5,10.6,2,2.86,0,false
6162,29703246,40,510,true,8.2,9,false,0,170.7,55,29.02,179.1,108,15.22,281.9,89,12.69,8.2,9,2.21,3,false
6163,65526873,173,510,false,10.9,2,false,0,172.5,78,29.33,142.6,91,12.12,102.0,63,4.59,10.9,2,2.94,0,false
6164,51976132,157,510,false,7.1,5,true,30,194.3,107,33.03,243.2,108,20.67,322.2,114,14.5,7.1,5,1.92,1,false
6165,3527108,66,408,false,12.0,3,true,32,187.8,117,31.93,129.8,90,11.03,132.3,113,5.95,12.0,3,3.24,2,false
6166,54182787,50,415,true,8.0,3,true,26,307.1,94,52.21,289.4,78,24.6,174.9,109,7.87,8.0,3,2.16,0,false
6167,50732890,72,415,false,12.2,3,false,0,118.2,106,20.09,167.2,136,14.21,214.2,106,9.64,12.2,3,3.29,3,false
6168,51960094,130,510,false,12.9,1,false,0,154.0,95,26.18,205.9,106,17.5,233.7,75,10.52,12.9,1,3.48,1,false
6169,31964935,143,408,false,7.6,11,false,0,155.5,101,26.44,213.4,89,18.14,237.9,61,10.71,7.6,11,2.05,1,false
6170,23555972,89,510,true,5.4,5,false,0,125.6,108,21.35,213.0,90,18.11,181.7,108,8.18,5.4,5,1.46,1,false
6171,24064354,108,415,false,15.2,2,false,0,199.3,104,33.88,224.2,92,19.06,140.1,57,6.3,15.2,2,4.1,0,false
6172,33142803,32,408,false,12.8,3,false,0,157.9,88,26.84,180.8,132,15.37,132.5,102,5.96,12.8,3,3.46,1,false
6173,31548647,166,415,false,9.2,5,false,0,203.4,81,34.58,167.7,110,14.25,132.0,124,5.94,9.2,5,2.48,2,false
6174,50301233,109,408,false,10.9,5,false,0,222.2,113,37.77,218.5,122,18.57,266.0,88,11.97,10.9,5,2.94,1,false
6175,52705076,72,408,false,5.8,7,true,39,92.8,98,15.78,271.2,115,23.05,167.1,83,7.52,5.8,7,1.57,1,false
6176,12532156,134,415,false,8.6,2,true,32,216.8,78,36.86,102.2,111,8.69,174.0,83,7.83,8.6,2,2.32,0,false
6177,22217392,13,415,false,9.7,2,false,0,193.2,89,32.84,194.4,90,16.52,186.5,104,8.39,9.7,2,2.62,4,false
6178,9851957,90,415,false,14.1,4,false,0,113.2,108,19.24,189.3,63,16.09,271.8,124,12.23,14.1,4,3.81,3,false
6179,23992753,111,415,false,11.2,2,true,36,166.2,54,28.25,238.8,109,20.3,108.8,92,4.9,11.2,2,3.02,3,false
6180,37585841,101,408,false,7.3,14,true,23,262.2,101,44.57,157.0,80,13.35,129.1,100,5.81,7.3,14,1.97,1,false
6181,13635214,72,415,false,13.1,4,false,0,207.8,92,35.33,195.7,110,16.63,184.8,124,8.32,13.1,4,3.54,0,false
6182,12968657,67,510,false,7.5,6,true,35,245.4,89,41.72,148.2,102,12.6,274.0,136,12.33,7.5,6,2.03,1,false
6183,33963570,172,408,false,14.4,2,false,0,287.1,108,48.81,178.4,125,15.16,153.2,98,6.89,14.4,2,3.89,3,true
6184,54022439,154,510,false,9.0,1,true,32,192.3,82,32.69,165.3,134,14.05,205.0,74,9.23,9.0,1,2.43,2,false
6185,11847753,69,510,false,9.7,3,false,0,194.2,122,33.01,242.1,81,20.58,215.8,80,9.71,9.7,3,2.62,2,false
6186,34376772,123,415,false,9.8,7,false,0,211.0,92,35.87,217.0,102,18.45,214.8,104,9.67,9.8,7,2.65,3,false
6187,58643164,130,415,false,8.7,5,true,12,141.9,92,24.12,228.9,102,19.46,195.1,101,8.78,8.7,5,2.35,0,false
6188,51859320,142,415,false,5.9,9,true,26,220.5,94,37.49,239.5,126,20.36,254.3,109,11.44,5.9,9,1.59,2,false
6189,51292365,29,415,false,9.3,2,false,0,157.4,122,26.76,145.0,75,12.33,281.8,92,12.68,9.3,2,2.51,1,false
6190,14547004,87,408,false,11.2,5,true,28,143.5,106,24.4,223.5,147,19.0,175.4,69,7.89,11.2,5,3.02,0,false
6191,6556658,149,415,false,8.9,8,false,0,156.0,56,26.52,56.0,116,4.76,163.3,104,7.35,8.9,8,2.4,0,false
6192,11180460,146,408,true,9.2,3,false,0,160.1,63,27.22,208.4,112,17.71,177.6,98,7.99,9.2,3,2.48,2,false
6193,9827734,88,415,true,7.2,2,false,0,235.1,98,39.97,251.8,79,21.4,285.9,76,12.87,7.2,2,1.94,4,true
6194,55286710,119,415,true,8.7,5,true,15,160.0,95,27.2,209.5,110,17.81,82.3,107,3.7,8.7,5,2.35,5,true
6195,25623927,48,510,false,13.2,2,false,0,188.4,63,32.03,165.9,89,14.1,205.7,71,9.26,13.2,2,3.56,1,false
6196,58140005,135,415,false,11.0,3,false,0,194.8,97,33.12,235.3,118,20.0,174.4,126,7.85,11.0,3,2.97,1,false
6197,17634049,100,510,false,6.9,2,false,0,247.8,117,42.13,130.0,95,11.05,134.3,125,6.04,6.9,2,1.86,1,false
6198,22150676,98,415,false,11.9,3,false,0,221.2,80,37.6,213.6,104,18.16,291.8,89,13.13,11.9,3,3.21,4,false
6199,25338179,75,510,false,13.4,3,true,26,118.5,86,20.15,213.9,118,18.18,132.6,99,5.97,13.4,3,3.62,2,false
6200,33036211,180,415,false,7.6,4,true,33,231.8,78,39.41,232.9,79,19.8,206.9,121,9.31,7.6,4,2.05,1,false
6201,27257930,100,415,false,11.6,4,true,25,215.9,90,36.7,257.9,92,21.92,180.2,157,8.11,11.6,4,3.13,1,false
6202,11457769,119,415,false,8.0,5,true,35,217.1,92,36.91,220.8,134,18.77,249.5,93,11.23,8.0,5,2.16,2,false
6203,58796665,86,415,false,12.6,3,false,0,83.5,96,14.2,221.1,63,18.79,349.7,75,15.74,12.6,3,3.4,0,false
6204,51248565,155,408,false,5.1,7,true,39,183.3,106,31.16,205.1,101,17.43,263.7,90,11.87,5.1,7,1.38,1,false
6205,24101875,78,415,true,9.5,2,false,0,236.8,141,40.26,265.3,101,22.55,152.4,77,6.86,9.5,2,2.57,1,true
6206,54527825,153,415,false,8.5,3,false,0,193.8,90,32.95,195.3,121,16.6,182.7,108,8.22,8.5,3,2.3,1,false
6207,28089159,92,510,false,9.7,4,true,25,134.0,112,22.78,206.0,111,17.51,180.6,118,8.13,9.7,4,2.62,0,false
6208,24273740,13,510,false,11.3,5,true,25,176.6,65,30.02,172.7,96,14.68,104.5,128,4.7,11.3,5,3.05,2,false
6209,58742719,154,415,false,10.2,3,false,0,191.4,93,32.54,205.4,119,17.46,205.7,121,9.26,10.2,3,2.75,3,false
6210,303523526,144,510,true,12.8,3,true,35,174.8,127,29.72,219.6,93,18.67,255.8,90,11.51,12.8,3,3.46,0,false
6211,23773872,48,408,false,7.9,2,false,0,275.2,67,46.78,180.2,108,15.32,159.0,110,7.15,7.9,2,2.13,1,false
6212,23595184,94,408,false,7.9,1,false,0,174.0,85,29.58,241.1,114,20.49,207.8,94,9.35,7.9,1,2.13,1,false
6213,57763765,139,415,false,12.6,8,false,0,165.0,132,28.05,249.7,86,21.22,170.3,128,7.66,12.6,8,3.4,1,false
6214,57959918,126,415,false,11.8,4,false,0,228.7,102,38.88,168.7,99,14.34,223.5,100,10.06,11.8,4,3.19,1,false
6215,13653985,122,415,false,9.5,3,false,0,107.9,88,18.34,235.8,109,20.04,228.6,119,10.29,9.5,3,2.57,2,false
6216,46680740,139,510,false,11.3,6,false,0,221.3,140,37.62,157.8,89,13.41,192.5,89,8.66,11.3,6,3.05,1,false
6217,24233678,95,415,false,5.9,6,false,0,141.1,84,23.99,211.4,108,17.97,103.7,127,4.67,5.9,6,1.59,3,false
6218,69299469,80,408,false,10.7,4,true,31,166.4,92,28.29,238.3,74,20.26,150.7,84,6.78,10.7,4,2.89,4,false
6219,303623102,131,415,false,7.6,3,true,28,249.6,87,42.43,227.2,138,19.31,239.9,92,10.8,7.6,3,2.05,3,false
6220,15965791,36,510,false,10.9,5,false,0,178.6,83,30.36,213.1,103,18.11,198.0,119,8.91,10.9,5,2.94,1,false
6221,15445737,180,510,false,15.7,5,false,0,139.0,96,23.63,224.9,64,19.12,170.8,118,7.69,15.7,5,4.24,2,false
6222,25101924,25,415,false,12.6,5,false,0,134.3,98,22.83,202.3,109,17.2,195.9,100,8.82,12.6,5,3.4,2,false
6223,25040601,113,415,false,4.9,5,false,0,215.9,93,36.7,240.1,85,20.41,156.7,123,7.05,4.9,5,1.32,3,false
6224,28139285,88,415,false,11.4,4,true,31,181.6,91,30.87,213.2,120,18.12,207.8,104,9.35,11.4,4,3.08,1,false
6225,57153447,120,415,false,9.3,9,false,0,178.4,97,30.33,168.3,113,14.31,120.5,93,5.42,9.3,9,2.51,1,false
6226,5630330,74,415,false,11.4,3,false,0,106.4,84,18.09,140.2,104,11.92,90.9,81,4.09,11.4,3,3.08,1,false
6227,58284720,109,510,false,11.4,4,false,0,170.7,101,29.02,240.2,82,20.42,119.0,112,5.36,11.4,4,3.08,2,false
6228,22031926,162,510,false,12.3,6,true,33,184.5,139,31.37,183.2,78,15.57,127.4,106,5.73,12.3,6,3.32,0,false
6229,68332584,124,510,false,8.9,4,true,37,161.2,109,27.4,204.2,79,17.36,231.5,87,10.42,8.9,4,2.4,1,false
6230,50483742,177,408,false,7.5,5,false,0,84.9,77,14.43,257.5,109,21.89,210.5,66,9.47,7.5,5,2.03,2,false
6231,37500832,91,510,false,10.6,2,false,0,217.9,71,37.04,230.1,116,19.56,232.1,110,10.44,10.6,2,2.86,1,false
6232,31497589,105,408,false,8.8,5,false,0,270.9,98,46.05,226.2,110,19.23,178.8,60,8.05,8.8,5,2.38,0,true
6233,15571748,24,510,false,15.3,6,false,0,243.0,91,41.31,183.9,77,15.63,184.3,109,8.29,15.3,6,4.13,0,true
6234,33863200,48,510,false,8.9,3,false,0,128.2,71,21.79,48.1,78,4.09,116.3,80,5.23,8.9,3,2.4,0,false
6235,141903,86,408,false,9.8,7,false,0,126.3,115,21.47,168.8,112,14.35,154.6,95,6.96,9.8,7,2.65,2,false
6236,25030115,163,510,false,10.6,2,false,0,178.7,56,30.38,215.7,79,18.33,152.7,84,6.87,10.6,2,2.86,4,false
6237,22783062,91,510,false,10.1,4,false,0,159.0,109,27.03,255.1,142,21.68,82.4,73,3.71,10.1,4,2.73,0,false
6238,36098242,56,510,false,11.7,5,false,0,150.9,79,25.65,161.8,87,13.75,167.7,115,7.55,11.7,5,3.16,3,false
6239,6223309,147,415,true,8.1,4,true,24,219.9,118,37.38,208.5,116,17.72,352.5,111,15.86,8.1,4,2.19,3,false
6240,16534265,64,415,false,10.1,3,false,0,168.0,116,28.56,192.4,94,16.35,166.5,98,7.49,10.1,3,2.73,2,false
6241,22621148,108,510,false,9.6,3,true,34,162.1,83,27.56,171.8,117,14.6,259.8,76,11.69,9.6,3,2.59,4,true
6242,38347399,159,510,false,16.5,7,false,0,198.8,107,33.8,195.5,91,16.62,213.3,120,9.6,16.5,7,4.46,5,false
6243,28469658,136,510,true,9.1,10,false,0,256.8,90,43.66,230.1,104,19.56,143.6,82,6.46,9.1,10,2.46,3,false
6244,64430457,116,415,false,11.0,2,true,35,182.8,122,31.08,212.7,119,18.08,193.8,103,8.72,11.0,2,2.97,1,false
6245,25391533,45,408,false,7.7,2,true,38,196.8,92,33.46,254.2,108,21.61,261.8,85,11.78,7.7,2,2.08,1,false
6246,5850227,122,415,false,11.2,5,false,0,140.1,120,23.82,231.4,128,19.67,188.1,127,8.46,11.2,5,3.02,2,false
6247,28658391,138,415,false,9.0,3,false,0,194.3,83,33.03,189.9,97,16.14,232.2,102,10.45,9.0,3,2.43,5,false
6248,68194745,132,415,false,8.8,5,false,0,117.6,66,19.99,214.0,108,18.19,239.5,94,10.78,8.8,5,2.38,1,false
6249,22170187,101,415,true,11.6,8,false,0,193.7,108,32.93,186.6,98,15.86,223.0,100,10.04,11.6,8,3.13,0,false
6250,307080705,58,510,false,7.8,4,false,0,243.1,105,41.33,231.4,108,19.67,180.9,120,8.14,7.8,4,2.11,2,false
6251,63193346,81,415,false,5.2,4,false,0,145.4,132,24.72,129.3,91,10.99,186.4,109,8.39,5.2,4,1.4,1,false
6252,69891075,87,415,false,9.9,10,false,0,169.1,105,28.75,169.9,102,14.44,244.9,106,11.02,9.9,10,2.67,3,false
6253,29496890,116,510,false,8.8,3,false,0,229.3,93,38.98,184.5,111,15.68,168.2,91,7.57,8.8,3,2.38,2,false
6254,56510522,85,415,true,8.3,4,false,0,197.2,97,33.52,211.7,115,17.99,210.1,133,9.45,8.3,4,2.24,4,false
6255,38530283,62,510,false,11.1,3,true,33,186.4,84,31.69,201.0,136,17.09,286.7,103,12.9,11.1,3,3.0,2,true
6256,22871362,90,415,false,10.8,3,false,0,76.1,121,12.94,290.3,73,24.68,236.9,89,10.66,10.8,3,2.92,0,false
6257,29411295,98,415,false,6.0,3,false,0,162.8,65,27.68,185.0,109,15.73,219.5,104,9.88,6.0,3,1.62,2,false
6258,58476557,73,415,false,18.0,5,false,0,182.3,115,30.99,199.2,97,16.93,120.2,113,5.41,18.0,5,4.86,1,false
6259,31885403,107,510,true,11.2,7,false,0,194.4,83,33.05,247.8,84,21.06,245.4,93,11.04,11.2,7,3.02,2,false
6260,60006053,55,408,false,12.5,4,true,20,189.3,95,32.18,118.6,113,10.08,250.2,102,11.26,12.5,4,3.38,2,false
6261,32329906,76,415,false,9.5,4,true,22,160.1,107,27.22,168.7,136,14.34,23.2,102,1.04,9.5,4,2.57,3,false
6262,2101871,30,510,false,7.1,4,false,0,145.0,76,24.65,240.7,112,20.46,197.1,134,8.87,7.1,4,1.92,3,false
6263,12705927,157,415,false,11.5,7,false,0,220.7,105,37.52,119.3,127,10.14,165.1,113,7.43,11.5,7,3.11,4,false
6264,33679457,40,408,false,7.5,5,true,31,224.7,69,38.2,134.5,81,11.43,120.3,104,5.41,7.5,5,2.03,1,true
6265,24544504,72,408,false,10.5,4,false,0,147.0,79,24.99,162.3,103,13.8,162.9,80,7.33,10.5,4,2.84,1,false
6266,54580436,95,415,false,10.1,5,true,39,260.8,130,44.34,213.4,111,18.14,195.6,97,8.8,10.1,5,2.73,1,false
6267,51309961,42,415,false,9.0,3,false,0,155.4,127,26.42,164.1,45,13.95,157.7,128,7.1,9.0,3,2.43,0,false
6268,25342213,86,415,false,5.4,7,false,0,166.2,112,28.25,255.3,81,21.7,228.1,97,10.26,5.4,7,1.46,1,false
6269,31885940,131,415,false,10.8,7,false,0,211.8,115,36.01,260.5,102,22.14,144.2,96,6.49,10.8,7,2.92,0,false
6270,55901375,55,510,false,11.0,5,true,45,130.5,114,22.19,208.4,94,17.71,141.6,114,6.37,11.0,5,2.97,4,true
6271,51002343,74,415,false,8.7,6,false,0,162.7,102,27.66,292.0,105,24.82,183.3,80,8.25,8.7,6,2.35,0,false
6272,76652015,81,408,true,7.9,3,true,37,237.1,76,40.31,264.2,125,22.46,271.3,120,12.21,7.9,3,2.13,1,false
6273,59066993,81,408,false,13.2,2,false,0,166.2,102,28.25,217.6,112,18.5,220.2,68,9.91,13.2,2,3.56,4,false
6274,22431019,28,415,false,8.3,2,false,0,121.7,48,20.69,125.8,112,10.69,261.6,122,11.77,8.3,2,2.24,6,true
6275,57873457,111,510,false,11.2,2,false,0,176.4,62,29.99,201.0,124,17.09,150.4,138,6.77,11.2,2,3.02,0,false
6276,58725748,3,510,false,11.4,2,true,27,67.4,116,11.46,244.0,78,20.74,281.1,93,12.65,11.4,2,3.08,2,false
6277,12580932,51,415,false,9.6,1,false,0,229.7,129,39.05,336.0,104,28.56,192.8,128,8.68,9.6,1,2.59,1,true
6278,27008077,68,415,false,14.7,7,true,24,176.0,118,29.92,277.9,116,23.62,174.7,71,7.86,14.7,7,3.97,1,false
6279,30577092,163,408,false,9.6,7,false,0,247.7,77,42.11,269.5,108,22.91,167.3,82,7.53,9.6,7,2.59,0,true
6280,34347971,87,510,false,13.1,5,false,0,115.4,90,19.62,262.6,68,22.32,245.7,69,11.06,13.1,5,3.54,2,false
6281,10121234,58,510,false,13.9,1,false,0,112.2,95,19.07,209.6,108,17.82,260.9,78,11.74,13.9,1,3.75,0,true
6282,28937910,109,408,false,11.5,4,false,0,162.6,138,27.64,154.0,109,13.09,209.7,118,9.44,11.5,4,3.11,0,false
6283,25243262,111,415,false,10.4,6,false,0,229.4,107,39.0,214.1,99,18.2,289.6,95,13.03,10.4,6,2.81,4,false
6284,33298035,144,415,false,15.0,4,false,0,139.6,96,23.73,124.2,93,10.56,95.6,75,4.3,15.0,4,4.05,2,false
6285,33391681,135,415,false,8.4,2,false,0,263.8,66,44.85,251.3,116,21.36,200.1,112,9.0,8.4,2,2.27,5,true
6286,69375715,109,415,false,9.0,3,true,46,217.5,123,36.98,233.7,84,19.86,163.9,99,7.38,9.0,3,2.43,4,false
6287,27799451,107,415,false,7.5,8,true,14,114.3,132,19.43,199.8,91,16.98,194.7,74,8.76,7.5,8,2.03,1,false
6288,15625015,149,408,false,7.7,3,false,0,196.3,108,33.37,136.8,96,11.63,154.7,87,6.96,7.7,3,2.08,2,false
6289,303815740,56,510,false,4.4,4,false,0,253.2,95,43.04,188.0,116,15.98,142.0,133,6.39,4.4,4,1.19,1,false
6290,23763188,129,408,false,10.5,4,false,0,98.0,99,16.66,240.7,62,20.46,254.8,123,11.47,10.5,4,2.84,0,false
6291,36422087,92,408,false,9.1,3,false,0,249.4,118,42.4,211.5,95,17.98,169.0,116,7.61,9.1,3,2.46,0,false
6292,34337634,67,415,false,14.5,5,true,30,129.6,107,22.03,233.0,104,19.81,297.0,93,13.37,14.5,5,3.92,1,false
6293,27364884,120,415,false,9.3,7,false,0,221.3,106,37.62,267.6,98,22.75,111.5,80,5.02,9.3,7,2.51,0,false
6294,51327427,166,415,false,12.4,9,false,0,220.7,106,37.52,177.8,118,15.11,206.1,102,9.27,12.4,9,3.35,1,false
6295,16534257,66,408,false,9.2,5,false,0,87.6,76,14.89,262.0,111,22.27,184.6,125,8.31,9.2,5,2.48,1,false
6296,22845952,76,408,false,8.4,3,false,0,203.6,61,34.61,161.7,127,13.74,175.9,97,7.92,8.4,3,2.27,0,false
6297,59255471,79,415,false,8.8,3,false,0,213.6,110,36.31,234.9,121,19.97,229.6,157,10.33,8.8,3,2.38,2,false
6298,22923692,98,415,false,12.9,4,true,31,181.6,112,30.87,220.7,100,18.76,236.3,121,10.63,12.9,4,3.48,2,false
6299,59072801,141,510,false,7.8,6,true,22,215.4,123,36.62,328.7,98,27.94,160.5,89,7.22,7.8,6,2.11,1,false
6300,23784374,49,415,false,14.0,2,false,0,266.3,90,45.27,207.8,117,17.66,205.0,98,9.23,14.0,2,3.78,2,true
6301,7746043,46,510,false,10.2,2,false,0,199.2,111,33.86,175.1,83,14.88,210.6,84,9.48,10.2,2,2.75,3,false
6302,27230812,137,415,false,7.3,4,false,0,115.0,130,19.55,137.8,83,11.71,224.0,61,10.08,7.3,4,1.97,3,false
6303,28743763,171,408,false,9.6,5,false,0,270.5,69,45.99,230.0,112,19.55,136.0,111,6.12,9.6,5,2.59,1,true
6304,22343453,10,415,false,12.9,4,false,0,222.2,127,37.77,153.1,125,13.01,227.4,80,10.23,12.9,4,3.48,1,false
6305,311980643,88,510,false,8.8,2,false,0,61.9,78,10.52,262.6,114,22.32,212.5,110,9.56,8.8,2,2.38,3,false
6306,27930361,89,415,false,10.8,2,false,0,141.1,92,23.99,249.1,126,21.17,136.0,73,6.12,10.8,2,2.92,2,false
6307,304309255,82,415,false,10.6,5,false,0,189.2,81,32.16,184.4,117,15.67,255.8,83,11.51,10.6,5,2.86,3,true
6308,64872112,139,510,false,9.8,1,false,0,196.0,135,33.32,186.0,146,15.81,153.0,92,6.89,9.8,1,2.65,3,false
6309,29268521,87,415,false,13.8,4,false,0,171.6,119,29.17,205.0,107,17.43,170.6,114,7.68,13.8,4,3.73,0,false
6310,22952840,137,415,true,11.4,3,false,0,174.0,123,29.58,161.3,115,13.71,260.7,98,11.73,11.4,3,3.08,2,false
6311,31435563,45,510,false,7.4,5,false,0,78.6,106,13.36,187.3,110,15.92,184.2,111,8.29,7.4,5,2.0,1,true
6312,33045493,90,415,false,8.9,7,false,0,200.9,92,34.15,164.3,91,13.97,249.0,98,11.21,8.9,7,2.4,1,false
6313,310364534,103,415,false,6.4,2,false,0,141.3,123,24.02,253.6,87,21.56,215.8,96,9.71,6.4,2,1.73,1,false
6314,310332523,100,415,false,7.3,1,false,0,235.8,130,40.09,176.0,69,14.96,63.6,122,2.86,7.3,1,1.97,2,false
6315,57887390,110,510,false,6.3,4,false,0,185.1,100,31.47,165.1,88,14.03,111.6,104,5.02,6.3,4,1.7,3,false
6316,57515579,124,415,false,11.8,2,false,0,254.3,113,43.23,78.9,104,6.71,153.2,69,6.89,11.8,2,3.19,2,false
6317,12804191,10,510,false,8.7,6,false,0,183.0,103,31.11,214.8,77,18.26,206.4,73,9.29,8.7,6,2.35,2,false
6318,54052022,89,415,false,7.5,5,true,29,163.5,80,27.8,274.8,136,23.36,381.9,147,17.19,7.5,5,2.03,2,false
6319,3933298,121,408,false,7.7,2,false,0,207.9,98,35.34,210.5,96,17.89,109.6,114,4.93,7.7,2,2.08,2,false
6320,69261543,101,415,false,6.1,3,false,0,248.6,102,42.26,174.9,93,14.87,207.2,86,9.32,6.1,3,1.65,3,false
6321,25120320,103,415,false,14.5,4,true,31,185.4,105,31.52,197.6,126,16.8,147.1,110,6.62,14.5,4,3.92,2,false
6322,68398759,51,408,false,8.9,5,false,0,197.8,60,33.63,221.0,64,18.79,168.6,134,7.59,8.9,5,2.4,1,false
6323,23682297,2,415,true,9.1,1,false,0,132.1,42,22.46,138.9,88,11.81,192.6,119,8.67,9.1,1,2.46,2,true
6324,38886883,111,510,false,9.3,11,false,0,197.1,117,33.51,227.8,128,19.36,214.0,101,9.63,9.3,11,2.51,0,false
6325,23650989,118,415,false,12.6,5,false,0,154.6,112,26.28,184.2,105,15.66,217.4,102,9.78,12.6,5,3.4,2,false
